run_name,eval_csv_name,data_idx,std_speed,max_speed,heading_change_per_sec,mean_acceleration,ml_ade_log
full_trainval_12ep_1seed,eval_epoch_12.csv,15024,0.0395459161863049,1.4699455772239938,3.2679897002052547,-0.0042584442859448,0.2007702749642064
full_trainval_12ep_1seed,eval_epoch_12.csv,7250,0.1760740063998108,1.6699425139804074,9.607334127449759,0.0308725145278228,0.7762471465049973
full_trainval_12ep_1seed,eval_epoch_12.csv,2164,0.0224400703924372,1.389451690415604,2.7273843438061918,-0.0081674562283719,0.08029082478105894
full_trainval_12ep_1seed,eval_epoch_12.csv,1102,0.1012810059306373,0.272154367960706,139.72763849830164,0.0192000000000007,0.21438275557008285
full_trainval_12ep_1seed,eval_epoch_12.csv,15677,0.0048029602702185,1.275432475672596,0.6258481104153766,-0.0025728938125392,0.07666981735128857
full_trainval_12ep_1seed,eval_epoch_12.csv,11149,0.0485927380747946,1.566131539814125,0.14066365081068696,-0.0079542624437477,0.06525184927484942
full_trainval_12ep_1seed,eval_epoch_12.csv,7763,0.0674465584253251,0.2675518641310395,34.90036386764097,-1.8503717077085946e-18,0.21743512910090768
full_trainval_12ep_1seed,eval_epoch_12.csv,17286,0.0697581312871041,1.3721005794039012,2.0511620096485643,0.0235779362311817,0.0760318930846467
full_trainval_12ep_1seed,eval_epoch_12.csv,22232,0.229320957784714,2.0229483433838933,1.453279552034638,0.0310162711541258,0.255624512857154
full_trainval_12ep_1seed,eval_epoch_12.csv,19992,0.0298141664984689,0.0610573500899705,1.452878299613169,0.008140980011996,0.07234115843659417
full_trainval_12ep_1seed,eval_epoch_12.csv,5983,0.0502618908562398,0.1834121042898037,175.67882840152186,0.0019539299848157,0.12875741606592814
full_trainval_12ep_1seed,eval_epoch_12.csv,765,0.0678894433659407,0.2406158764503146,211.7514005292733,0.0046496204141627,0.06771780600507131
full_trainval_12ep_1seed,eval_epoch_12.csv,1215,0.4790134583871175,1.2369591747505948,80.69112798913704,-0.1559061562228652,0.9783470836900576
full_trainval_12ep_1seed,eval_epoch_12.csv,23623,0.087549465609482,1.2445738226396592,2.196316864526354,-0.028350153273009,0.4040828155391681
full_trainval_12ep_1seed,eval_epoch_12.csv,18197,0.0259406122301486,1.1552748590705213,0.7774931881129552,-0.0052956798963025,0.11568267509641193
full_trainval_12ep_1seed,eval_epoch_12.csv,12795,0.093601936761183,1.6190676329295752,1.7010445340283125,-0.0029278906444159,0.19122454302848702
full_trainval_12ep_1seed,eval_epoch_12.csv,13527,0.1197533544951558,1.4010239112877172,7.6297418863939015,0.0159627959274977,1.0616573560240397
full_trainval_12ep_1seed,eval_epoch_12.csv,132,0.2201651142151141,0.7456460286220988,69.52382721194247,0.0314547003500856,0.33427610347906994
full_trainval_12ep_1seed,eval_epoch_12.csv,5017,0.0785716234689044,1.3933125995268705,5.400881600089903,0.0305873313674076,0.28182514430945
full_trainval_12ep_1seed,eval_epoch_12.csv,26513,0.0,0.0,0.0,0.0,0.020484504111327087
full_trainval_12ep_1seed,eval_epoch_12.csv,26728,0.061915780815487,1.2759717865218818,3.1950396236438663,0.0228286399558837,0.31129579562157844
full_trainval_12ep_1seed,eval_epoch_12.csv,4295,0.3658404333414911,1.618327531743947,8.681711415690147,0.138967156653906,1.0637346272626185
full_trainval_12ep_1seed,eval_epoch_12.csv,14925,0.0893353047876434,1.484303203526746,3.2265082405713468,0.011320934300817,0.4198920309726147
full_trainval_12ep_1seed,eval_epoch_12.csv,22589,0.1308170317164544,1.485142417413118,2.752129910871374,-0.0039753175086236,0.5566584690339889
full_trainval_12ep_1seed,eval_epoch_12.csv,18449,0.1261404418565705,1.5420298310993972,11.176792095256918,-0.0365926277237114,1.3836776344293535
full_trainval_12ep_1seed,eval_epoch_12.csv,2613,0.0,0.0,0.0,0.0,0.031590356284845175
full_trainval_12ep_1seed,eval_epoch_12.csv,11993,0.0759118629127879,0.272029410174896,124.87339878435935,0.0015548802469229,0.05315304237203834
full_trainval_12ep_1seed,eval_epoch_12.csv,17845,0.0394937005750306,0.0950157881616932,21.997645443123446,-0.0124507920318763,0.17094280065105727
